state,year,month,humidity,Wind speed,Temperature,Precipitation,urban_density,Future_dengue,season,dengue_cases
TAMIL NADU,2022,12,1.067773525,0.348565162,-0.465052278,0.089509028,-0.541489235,9121,winter,64.3
TAMIL NADU,2023,1,0.528893991,0.450977157,-0.598901508,-0.819214831,-0.541489235,9121,winter,91.21
TAMIL NADU,2023,2,0.12713991,0.445000151,-0.211752492,-0.644293301,-0.541489235,9121,winter,91.21
TAMIL NADU,2023,3,-0.168590106,0.485947107,0.584954901,-0.665995724,-0.541489235,9121,Pre_monsoon,364.84
TAMIL NADU,2023,4,-0.410013108,0.353616377,1.098162998,-0.60496851,-0.541489235,9121,Pre_monsoon,364.84
TAMIL NADU,2023,5,0.358961677,0.062977242,0.735587953,0.184305211,-0.541489235,9121,Pre_monsoon,364.84
TAMIL NADU,2023,6,-0.010819457,1.073317365,0.825604954,-0.542378722,-0.541489235,9121,monsoon,1254.14
TAMIL NADU,2023,7,-0.11087482,2.57040588,0.733902548,-0.42440435,-0.541489235,9121,monsoon,1254.14
TAMIL NADU,2023,8,-0.102294652,0.787354766,0.907429016,0.000529093,-0.541489235,9121,monsoon,1254.14
TAMIL NADU,2023,9,0.361908499,0.831122711,0.422790871,0.116072793,-0.541489235,9121,monsoon,1254.14
TAMIL NADU,2023,10,0.472640868,-0.477391739,0.413184064,0.013724166,-0.541489235,9121,Post_monsoon,1368.15
WEST BENGAL,2015,1,-0.050620832,-0.357078461,-1.863095544,-0.587867001,-0.422561447,8516,winter,85.16
WEST BENGAL,2015,2,-0.491553204,-0.606804341,-0.864380349,-0.698375739,-0.422561447,8516,winter,85.16
WEST BENGAL,2015,3,-0.89179864,-0.034855355,0.171609378,-0.505918651,-0.422561447,8516,Pre_monsoon,340.64
WEST BENGAL,2015,4,-0.081001696,0.32092225,0.804270539,0.087251976,-0.422561447,8516,Pre_monsoon,340.64
WEST BENGAL,2015,5,0.035678947,0.945135848,1.279130995,-0.254430973,-0.422561447,8516,Pre_monsoon,340.64
WEST BENGAL,2015,6,0.508914305,1.885078132,0.95063624,1.007347903,-0.422561447,8516,monsoon,1170.95
WEST BENGAL,2015,7,1.233142604,0.52716169,0.499912185,4.751363119,-0.422561447,8516,monsoon,1170.95
WEST BENGAL,2015,8,1.247314342,0.22991712,0.487341874,0.885727525,-0.422561447,8516,monsoon,1170.95
WEST BENGAL,2015,9,1.079686676,-0.725720011,0.431934192,0.789542386,-0.422561447,8516,monsoon,1170.95
WEST BENGAL,2015,10,0.726735953,-1.323331469,0.086145311,-0.659832236,-0.422561447,8516,Post_monsoon,1277.4
WEST BENGAL,2015,11,0.451483417,-1.247965677,-0.665699717,-0.858105573,-0.422561447,22865,Post_monsoon,1277.4
WEST BENGAL,2015,12,0.009922376,-1.065636246,-1.446308987,-0.818780782,-0.422561447,22865,winter,85.16
WEST BENGAL,2016,1,-0.474696433,-0.827507543,-1.56196989,-0.776244033,-0.422561447,22865,winter,228.65
WEST BENGAL,2016,2,-0.457630288,-0.822511836,-0.333912772,-0.301047778,-0.422561447,22865,winter,228.65
WEST BENGAL,2016,3,-0.400351046,-0.259662173,0.449630942,-0.670683447,-0.422561447,22865,Pre_monsoon,914.6
WEST BENGAL,2016,4,-0.74337459,0.861235723,1.699953161,-0.817391827,-0.422561447,22865,Pre_monsoon,914.6
WEST BENGAL,2016,5,-0.213997512,0.644560806,1.392966043,0.616704288,-0.422561447,22865,Pre_monsoon,914.6
WEST BENGAL,2016,6,0.594238772,0.591509172,0.920521334,0.415045373,-0.422561447,22865,monsoon,3143.94
WEST BENGAL,2016,7,1.095988459,1.091260279,0.53010902,2.202890985,-0.422561447,22865,monsoon,3143.94
WEST BENGAL,2016,8,1.213250754,0.172466488,0.464097333,3.088349845,-0.422561447,22865,monsoon,3143.94
WEST BENGAL,2016,9,1.256329409,-0.621615027,0.353054907,1.3637885,-0.422561447,22865,monsoon,3143.94
WEST BENGAL,2016,10,0.950125605,-1.06397101,-0.032113925,-0.405132599,-0.422561447,22865,Post_monsoon,3429.75
WEST BENGAL,2016,11,0.747421013,-0.929197935,-1.095218103,-0.649154643,-0.422561447,37746,Post_monsoon,3429.75
WEST BENGAL,2016,12,0.591863426,-0.662232901,-1.874261351,-0.860536244,-0.422561447,37746,winter,228.65
WEST BENGAL,2017,1,-0.027643978,-0.461155691,-1.811128897,-0.848209268,-0.422561447,37746,winter,377.46
WEST BENGAL,2017,2,-0.65379137,-0.508629776,-0.809022828,-0.860015386,-0.422561447,37746,winter,377.46
WEST BENGAL,2017,3,-0.545201633,-0.076486247,0.111285932,-0.486386471,-0.422561447,37746,Pre_monsoon,1509.84
WEST BENGAL,2017,4,-0.320222347,1.415315144,1.214196094,-0.563213048,-0.422561447,37746,Pre_monsoon,1509.84
WEST BENGAL,2017,5,-0.16884719,0.566711038,1.423022428,0.238127221,-0.422561447,37746,Pre_monsoon,1509.84
WEST BENGAL,2017,6,0.603901905,0.952435131,0.945629183,1.067333401,-0.422561447,37746,monsoon,5190.08
WEST BENGAL,2017,7,1.221718447,0.826487805,0.509954388,4.783743134,-0.422561447,37746,monsoon,5190.08
WEST BENGAL,2017,8,1.295678209,0.000114595,0.450262969,1.794451383,-0.422561447,37746,monsoon,5190.08
WEST BENGAL,2017,9,1.272085961,-0.554936214,0.406100682,1.009084097,-0.422561447,37746,monsoon,5190.08
WEST BENGAL,2017,10,1.098012993,-0.713855207,0.073223874,1.594007803,-0.422561447,37746,Post_monsoon,5661.9
WEST BENGAL,2017,11,0.747221773,-0.93608091,-1.026643196,-0.619899777,-0.422561447,5166,Post_monsoon,5661.9
WEST BENGAL,2017,12,0.756332712,-0.749657774,-1.722645146,-0.639952816,-0.422561447,5166,winter,377.46
WEST BENGAL,2020,1,0.455046704,-0.776717854,-2.0853583,-0.544983013,-0.422561447,5166,winter,51.66
WEST BENGAL,2020,2,-0.091200715,-0.785130165,-1.491165938,-0.817391827,-0.422561447,5166,winter,51.66
WEST BENGAL,2020,3,-0.253315247,-0.586880986,-0.124108936,-0.344626243,-0.422561447,5166,Pre_monsoon,206.64
WEST BENGAL,2020,4,-0.432693244,-0.190568769,0.920158503,-0.165798277,-0.422561447,5166,Pre_monsoon,206.64
WEST BENGAL,2020,5,0.286367673,0.699097275,0.922808334,1.691495088,-0.422561447,5166,Pre_monsoon,206.64
WEST BENGAL,2020,6,1.055927323,0.679267093,0.650430536,1.62881849,-0.422561447,5166,monsoon,710.33
WEST BENGAL,2020,7,1.190675593,0.780693824,0.564519368,1.694880666,-0.422561447,5166,monsoon,710.33
WEST BENGAL,2020,8,1.271512343,0.545479283,0.551878832,2.069724917,-0.422561447,5166,monsoon,710.33
WEST BENGAL,2020,9,1.279723489,-0.472340524,0.437884607,0.302540012,-0.422561447,5166,monsoon,710.33
WEST BENGAL,2020,10,1.101210471,-1.113928081,0.226455259,-0.050688625,-0.422561447,5166,Post_monsoon,774.9
WEST BENGAL,2020,11,0.793295989,-0.745508562,-0.983393837,-0.79959584,-0.422561447,8264,Post_monsoon,774.9
WEST BENGAL,2020,12,0.462325385,-1.012765013,-1.841325733,-0.859928576,-0.422561447,8264,winter,51.66
WEST BENGAL,2021,1,0.030906831,-0.845408826,-1.754316711,-0.856369379,-0.422561447,8264,winter,82.64
WEST BENGAL,2021,2,-0.876993374,-0.794396115,-0.893691846,-0.851681655,-0.422561447,8264,winter,82.64
WEST BENGAL,2021,3,-1.145443828,-0.675971095,0.654828974,-0.82503108,-0.422561447,8264,Pre_monsoon,330.56
WEST BENGAL,2021,4,-0.786327381,0.653025754,1.285093115,-0.650283169,-0.422561447,8264,Pre_monsoon,330.56
WEST BENGAL,2021,5,0.114764315,0.980938415,1.115857407,1.353544956,-0.422561447,8264,Pre_monsoon,330.56
WEST BENGAL,2021,6,1.058251788,0.869409255,0.588749402,2.374687365,-0.422561447,8264,monsoon,1136.3
WEST BENGAL,2021,7,1.193824868,0.505929935,0.566345223,2.641887598,-0.422561447,8264,monsoon,1136.3
WEST BENGAL,2021,8,1.330336303,0.246569476,0.437973559,1.422037803,-0.422561447,8264,monsoon,1136.3
WEST BENGAL,2021,9,1.313395024,-0.144538879,0.299791434,2.972024858,-0.422561447,8264,monsoon,1136.3
WEST BENGAL,2021,10,1.113582624,-0.833335868,0.107353321,0.673651446,-0.422561447,8264,Post_monsoon,1239.6
WEST BENGAL,2021,11,0.951060747,-1.085355412,-0.978677044,-0.659224568,-0.422561447,67271,Post_monsoon,1239.6
WEST BENGAL,2021,12,0.929526775,-0.786709268,-1.790131562,-0.019697565,-0.422561447,67271,winter,82.64
WEST BENGAL,2022,1,0.739750814,-0.726344475,-2.060568804,-0.625629217,-0.422561447,67271,winter,672.71
WEST BENGAL,2022,2,0.333246423,-0.699447945,-1.513276238,-0.416331049,-0.422561447,67271,winter,672.71
WEST BENGAL,2022,3,-0.000168159,-0.200129997,-0.106271735,-0.854025517,-0.422561447,67271,Pre_monsoon,2690.84
WEST BENGAL,2022,4,-0.328374578,1.28711975,1.333349531,-0.764177486,-0.422561447,67271,Pre_monsoon,2690.84
WEST BENGAL,2022,5,0.202847611,1.004251715,1.049073243,0.7798197,-0.422561447,67271,Pre_monsoon,2690.84
WEST BENGAL,2022,6,0.594537632,1.757312924,0.871611823,0.238734888,-0.422561447,67271,monsoon,9249.76
WEST BENGAL,2022,7,0.906148227,0.977607944,0.642820465,0.613579139,-0.422561447,67271,monsoon,9249.76
WEST BENGAL,2022,8,1.106448551,0.637899863,0.529476993,1.54426585,-0.422561447,67271,monsoon,9249.76
WEST BENGAL,2022,9,1.233865116,-0.278756875,0.394635248,1.046672694,-0.422561447,67271,monsoon,9249.76
WEST BENGAL,2022,10,1.091071734,-0.628928187,-0.060765806,0.200451814,-0.422561447,67271,Post_monsoon,10090.65
WEST BENGAL,2022,11,0.604947914,-0.748089677,-1.119963123,-0.860362625,-0.422561447,30683,Post_monsoon,10090.65
WEST BENGAL,2022,12,0.190973559,-0.668061225,-1.710074835,-0.860102196,-0.422561447,30683,winter,672.71
WEST BENGAL,2023,1,-0.260240439,-0.524018338,-1.621871985,-0.860275815,-0.422561447,30683,winter,306.83
WEST BENGAL,2023,2,-0.838283917,-0.397549635,-0.744490886,-0.858452811,-0.422561447,30683,winter,306.83
WEST BENGAL,2023,3,-0.777894501,-0.42701836,0.336849272,-0.419629817,-0.422561447,30683,Pre_monsoon,1227.32
WEST BENGAL,2023,4,-1.081650655,-0.405661712,1.256066699,-0.425793305,-0.422561447,30683,Pre_monsoon,1227.32
WEST BENGAL,2023,5,-0.385568734,0.437238963,1.384539019,0.095064848,-0.422561447,30683,Pre_monsoon,1227.32
WEST BENGAL,2023,6,0.063297768,1.242810604,1.403448325,0.657938892,-0.422561447,30683,monsoon,4218.91
WEST BENGAL,2023,7,0.936532305,0.74738911,0.80159964,0.808900947,-0.422561447,30683,monsoon,4218.91
WEST BENGAL,2023,8,1.050709596,0.233247591,0.616907366,1.495565612,-0.422561447,30683,monsoon,4218.91
WEST BENGAL,2023,9,1.231391221,-0.197451743,0.500509099,1.372990327,-0.422561447,30683,monsoon,4218.91
WEST BENGAL,2023,10,0.914519515,-0.579803734,0.016973489,0.358271835,-0.422561447,30683,Post_monsoon,4602.45
